,title,text,label
11,"FDA to decide soon on use of Sinovac jab for kids, adolescents 
https://www.gmanetwork.com/news/news/nation/796232/fda-to-decide-soon-on-use-of-sinovac-jab-for-kids-adolescents/story/?fbclid=IwAR0m6ru6E15HVo5rAyI7zoIoy22zusP0tU11x3hDugILwx7nQoL5rK_fRlw                                                                                                                                                                                                                                                                                                       ","FDA to decide soon on use of Sinovac jab for kids, adolescents 
https://www.gmanetwork.com/news/news/nation/796232/fda-to-decide-soon-on-use-of-sinovac-jab-for-kids-adolescents/story/?fbclid=IwAR0m6ru6E15HVo5rAyI7zoIoy22zusP0tU11x3hDugILwx7nQoL5rK_fRlw                                                                 

The Food and Drug Administration (FDA) will decide “in one to two weeks” on the use of Sinovac’s COVID-19 vaccine on children and adolescents, Director General Eric Domingo said Wednesday.

advertisement
In an interview on Super Radyo dzBB, Domingo said vaccine experts are still clarifying certain matters with the Chinese drugmaker in connection with its application to revise the emergency use authorization issued for its COVID-19 vaccine. 

Currently, the Sinovac jab is only approved for use on individuals aged 18 and above. 

“‘Yung sa Sinovac, ‘yung application nila is 3 years old and above so ito po ‘yung tinitingnan pa ng mga vaccine experts natin and tingin po natin, siguro in one to two weeks magkakaroon na tayo ng decision doon sa evaluation,” he said.

(Sinovac’s application is for 3 years and above so that is what our vaccine experts are looking at now. Maybe in one to two weeks, we will reach a decision on the evaluation.)",REAL
12,"PNP hails govt’s ‘wise move’ to tag NDF as terror group                 
https://www.gmanetwork.com/news/news/nation/796189/pnp-hails-govt-s-wise-move-to-tag-ndf-as-terror-group/story/?fbclid=IwAR3rOX8qbYuLBAwGHgcKvFiBiC1MzQxtWR87v81lo50zj5UwJIUp1ItXdt4                 ","PNP hails govt’s ‘wise move’ to tag NDF as terror group                 
https://www.gmanetwork.com/news/news/nation/796189/pnp-hails-govt-s-wise-move-to-tag-ndf-as-terror-group/story/?fbclid=IwAR3rOX8qbYuLBAwGHgcKvFiBiC1MzQxtWR87v81lo50zj5UwJIUp1ItXdt4   

The Philippine National Police (PNP) on Wednesday said the designation of the National Democratic Front (NDF) as a terrorist group by the Anti-Terrorism Council was a wise move to defeat communist insurgency.

advertisement
In a statement, PNP chief Police General Guillermo Eleazar said the designation will pave the way for an “all-out operations” against the group, including a “legal offensive.”

“Sa pagdeklara ng NDF na isang teroristang grupo, mawawalan na ng palusot ang mga taong ito (With the declaration of the NDF as a terrorist group, the rebels will no longer have excuses),” he said.

“Lalo lang mapapalakas ang ating mga operasyon upang tuluyan nang wakasan ang mga grupong ito (It will only strengthen our operation to eliminate these groups),” he added.

According to Eleazar, many members of the communist groups were using the excuse of being  peace talk consultants to circumvent arrest. 
On Tuesday, the Department of National Defense (DND) and Armed Forces of the Philippines (AFP) also expressed support for the designation of NDF as a terrorist group over its links to communist rebels.

According to the ATC, the NDF is “an integral and inseparable part” of the Communist Party of the Philippines-New People’s Army (CPP-NPA), which were designated as terror groups last December.

The designation would allow the government to freeze assets of the NDF, which was established in April 1973.

A request for delisting may be filed before the ATC within 15 days from publication of the designation.

In April, the ATC designated as terrorists exiled CPP founding chairman Jose Maria Sison, his wife Julieta, and the rest of the 19-member central committee of the CPP.

Sison dismissed the designation as “arbitrary and dubious.”

Petitions challenging the constitutionality of the anti-terror law are pending before the Supreme Court. -MDM, GMA News",REAL
13,"Senators urge gov’t to impose preventive measures to curb further transmission of Delta variant 
https://www.gmanetwork.com/news/news/nation/796213/senators-urge-gov-t-to-impose-preventive-measures-to-curb-further-transmission-of-delta-variant/story/","Senators urge gov’t to impose preventive measures to curb further transmission of Delta variant 
https://www.gmanetwork.com/news/news/nation/796213/senators-urge-gov-t-to-impose-preventive-measures-to-curb-further-transmission-of-delta-variant/story/

Senators on Wednesday urged the Executive Department to impose preventive measures to curb further transmission of the more infectious Delta variant of COVID-19.

advertisement
Senator Nancy Binay said the Philippines is about to reach the “tipping point” with the entry of the said variant in the country.

“Hindi lang naman COVID ang concern ng lahat ngayon—we are already full with other things beyond our control. The rising COVID cases continue to strain hospitals, and the new variants will definitely put more stress on our already overburdened public health system,” she said in a statement.

Binay said the government must focus on stricter border controls and saving the healthcare support system from a possible collapse.

“The [Department of Health] has to prepare for the possibility of our fully vaccinated healthcare workers acquiring the Delta variant. I hope government finds practical ways to protect our [healthcare workers] dahil sila ang mas exposed at mas prone sa infection because of the high viral load in hospitals. Ramdam mo sa kanila ang frustration at desperation (Because they are more exposed and prone to infection due to the high viral load in hospitals. We can feel their frustration and desperation),” Binay added.

Meanwhile, Senator Francis Pangilinan suggested the imposition of the strictest lockdown classification in the National Capital Region.

“Upang maiwasan ang sinapit ng Indonesia baka kailangan ng [enhanced community quarantine] sa NCR. Pakinggan natin ang mga health expert,” he said.

(To prevent the COVID-19 situation like what happened in Indonesia, we should look into putting NCR under ECQ. Let us listen to the health experts.)

On the other hand, Senator Sonny Angara suggested the strict regulation of people inside closed-door facilities.

“Ang importante is private establishments regulate number of persons in their spaces like shops, gyms, buildings, etc. Otherwise, the Delta variant will spread quickly indoors,” he said in a text message to reporters.

(What is important is for the private establishments to regulate the number of persons in their spaces like shops, gyms, buildings, etc. Otherwise, the Delta variant will spread quickly indoors.)

For Senator Aquilino “Koko” Pimentel III, the government should impose policies that will only allow “essential” activities.

“Dapat ang guiding principle natin (We must follow a guiding principle which) is “essential”. General rule: stay at home. Exception: go out only for essential activities. Always remember: wear mask and keep distance (“distansiya amigo”),” he said in a separate text message.

On Tuesday, the DOH has reported eight active cases of COVID-19 cases detected with the Delta variant in the country.

Of the eight, four were detected in Cagayan de Oro, one each in Manila and Misamis Oriental, and two are returning overseas Filipinos.

On Monday night, President Rodrigo Duterte said the Philippines may have to  reimpose stricter restrictions after the DOH confirmed the incidence of local cases of the Delta variant.—AOL, GMA News",REAL
14,"Lorenzana expects discussions on VFA, West Philippine Sea with US counterpart next week
https://www.gmanetwork.com/news/news/nation/796205/lorenzana-expects-discussions-on-vfa-west-philippine-sea-with-us-counterpart-next-week/story/","Lorenzana expects discussions on VFA, West Philippine Sea with US counterpart next week
https://www.gmanetwork.com/news/news/nation/796205/lorenzana-expects-discussions-on-vfa-west-philippine-sea-with-us-counterpart-next-week/story/

Defense Secretary Delfin Lorenzana on Wednesday said he expects discussions on bilateral and regional security issues during the visit of his US counterpart Lloyd Austin III next week.

advertisement
Austin will arrive in the Philippines on July 29 as part of his Southeast Asian tour that will also include stops in Singapore and Vietnam.

Lorenzana told reporters the agenda of the meeting still needs to be ironed out, but he expects the two sides to talk about the Visiting Forces Agreement, Mutual Defense Treaty, the status of bilateral relations, and the developments in the West Philippine Sea.

The Philippines and US defense chiefs previously agreed to have a face-to-face meeting.

In a phone call with Lorenzana last February, Austin reaffirmed the US’ commitment to its security alliance with the Philippines through the MDT and VFA, which is currently under review.

“The VFA will not be changed. There will be a side agreement to implement the provisions of the VFA. Once it is signed by the President, that will be an official document that is attached to the VFA,” Lorenzana said in a briefing ahead of President Rodrigo Duterte’s final State of the Nation Address on July 26.

The VFA, whose abrogation was put on hold by the President, governs the conduct of US personnel holding military exercises in the Philippines. — Virgil Lopez/RSJ, GMA News",REAL
15,"FDA to decide soon on use of Sinovac jab for kids, adolescent
https://www.gmanetwork.com/news/news/nation/796232/fda-to-decide-soon-on-use-of-sinovac-jab-for-kids-adolescents/story/","FDA to decide soon on use of Sinovac jab for kids, adolescent
https://www.gmanetwork.com/news/news/nation/796232/fda-to-decide-soon-on-use-of-sinovac-jab-for-kids-adolescents/story/

The Food and Drug Administration (FDA) will decide “in one to two weeks” on the use of Sinovac’s COVID-19 vaccine on children and adolescents, Director General Eric Domingo said Wednesday.

advertisement
In an interview on Super Radyo dzBB, Domingo said vaccine experts are still clarifying certain matters with the Chinese drugmaker in connection with its application to revise the emergency use authorization issued for its COVID-19 vaccine. 

Currently, the Sinovac jab is only approved for use on individuals aged 18 and above. 

“‘Yung sa Sinovac, ‘yung application nila is 3 years old and above so ito po ‘yung tinitingnan pa ng mga vaccine experts natin and tingin po natin, siguro in one to two weeks magkakaroon na tayo ng decision doon sa evaluation,” he said.

(Sinovac’s application is for 3 years and above so that is what our vaccine experts are looking at now. Maybe in one to two weeks, we will reach a decision on the evaluation.)

“Masinsinan lang naman na due diligence kasi hindi naman sa atin ginawa ‘yung study, pagkatapos, meron tayong tinatawag na stringent regulatory authority,” he added.

(We’re conducting thorough due diligence since the study was not held here and we also have a stringent regulatory authority.)

Domingo reiterated, however, that children and adolescents are not yet a priority in the country’s inoculation campaign due to the scarce vaccine supply. 

He explained that the vaccination program is targeting the elderly and persons with comorbidities since children are at lowest risk for severe illness or death from COVID-19.

“Eventually, darating din naman tayo doon basta 'yung supplies natin maging sapat na (We’ll get there once supplies are enough) for everybody,” Domingo assured.

In China, the Sinovac vaccine received approval for use on children and adolescents last month. — Julia Mari Ornedo/RSJ, GMA News",REAL
16,"DOH says hospital probed for cadaver release ahead of COVID-19 test result
https://www.gmanetwork.com/news/news/nation/796162/doh-says-hospital-probed-for-cadaver-release-ahead-of-covid-19-test-result/story/","DOH says hospital probed for cadaver release ahead of COVID-19 test result
https://www.gmanetwork.com/news/news/nation/796162/doh-says-hospital-probed-for-cadaver-release-ahead-of-covid-19-test-result/story/

The Department of Health said Wednesday that a Bulacan hospital was investigated after the remains of a woman were released to her family prior to the issuance of COVID-19 test result that turned out to be coronavirus-positive.

advertisement
In an interview on ""Unang Balita,"" Health Undersecretary Maria Rosario Vergeire said the DOH “immediately investigated” the incident in Guiguinto involving the wake of Katrina Santos, who died of cerebrovascular disease and later tested positive for COVID-19. 

“May mga protocol po tayo ngayon sa ating mga facilities na kailangan 'pag pumapasok ang isang pasyente sa ospital, na-de-determine natin if they are COVID or non-COVID so alam nila kung saan nila ilalagay na ward,” Vergeire said.

(We have protocols for our facilities stating that a patient must be tested for COVID-19 when they enter a hospital to determine which ward they should go to.)

“So tinitingnan natin kung ano po ‘yung accountability ng facility dito (We are looking into the accountability of the hospital) through our licensing office,” she added.

According to an ""Unang Balita"" report, Mayor Ambrosio Cruz Jr. of Guiguinto town said the local government would conduct random COVID-19 testing of more than 100 people who attended Santos’ wake.

Contact tracing is also underway, with 15 people set to undergo a swab test. The embalmer is already under quarantine and will take a COVID-19 test.

“Binabantayan sila ngayon ng tao namin (Our staffers are monitoring them),” Cruz said.

‘Expanded, aggressive tracing’

In a separate interview on Super Radyo dzBB, DOH Central Luzon regional director Dr. Corazon Flores said Santos was rushed to the hospital because of uncontrolled hypertension that resulted in bleeding cerebrovascular disease.

Then, the hospital conducted a post-mortem swab test on the patient to ensure that she was not positive for COVID-19. However, the swab results only came out two days later.

Flores said the Bulacan Medical Center immediately coordinated with the Guiguinto municipal health officer. The funeral service was halted and Santos’s remains were cremated.

“What we need to do now is really to trace back kung sinong mga naging contact (who were the contacts) [and] to interview the family [to ask] even before the patient was brought to the hospital, who were the contacts?” she said.

“Ang napakahalaga po dito ay ang (What’s really important here is) expanded and aggressive contact tracing,” she added.

Under DOH protocols, suspected, probable, and confirmed COVID-19 cases must be buried or cremated within 12 hours after their death.

On the other hand, the Bulacan Medical Center said the incident was caused by a lack of coordination, adding that it was mulling sanctions for the employee who allowed the release of the patient’s body. —LBG, GMA News",REAL
17,"Israel to host 70th Miss Universe
https://www.gmanetwork.com/news/lifestyle/shoppingandfashion/796142/israel-to-host-70th-miss-universe/story/","Israel to host 70th Miss Universe
https://www.gmanetwork.com/news/lifestyle/shoppingandfashion/796142/israel-to-host-70th-miss-universe/story/

JERUSALEM - Israel is set to host Miss Universe for the first time, staging the televised beauty pageant in the Red Sea resort of Eilat, the tourism ministry said on Tuesday.

advertisement
""I fully hope that in December we will be celebrating not only the new Miss Universe here in Israel, but most importantly, the end of the world pandemic,"" Tourism Minister Yoel Razvozov said in a video statement.

The 2020 pageant was cancelled because of the Covid-19 pandemic, but in May Miss Mexico Andrea Meza was crowned Miss Universe in Florida.

December's pageant will be the 70th in the series. Delegations from around 100 countries are expected in Israel for the event which will be broadcast across the world.

The tourism ministry quoted Miss Universe Organization president Paula M Shugart as saying Israel had been on the shortlist of host countries for years ""due to its rich history, beautiful landscapes, myriad of cultures"".

The pageant has drawn criticism in the past for objectifying the contestants.

In recent years, it has shifted its image, focusing more on female empowerment and activism.  -- Agence France-Presse",REAL
18,"Quezon City now requires businesses to use contact tracing app
https://www.gmanetwork.com/news/news/metro/796114/quezon-city-now-requires-businesses-to-use-contact-tracing-app/story/","Quezon City now requires businesses to use contact tracing app
https://www.gmanetwork.com/news/news/metro/796114/quezon-city-now-requires-businesses-to-use-contact-tracing-app/story/

The Quezon City Government now requires establishments to make use of its “KyusiPass” app to boost the city’s contact tracing efforts amid the presence of the more infectious Delta variant in the country.

advertisement
According to the local government, Mayor Joy Belmonte has approved an ordinance that requires establishments to prepare their QR codes for the implementation of the KyusiPass before Sunday, August 15.

Establishments that are not properly using the contact tracing app will be penalized.

“Susi para mapigil ang pagkalat ng Delta variant ang pinatinding contact tracing na maaari nating makamit sa tulong ng KyusiPass,” Belmonte said in a statement.

(The key to preventing the spread of the Delta variant is to intensify contact tracing efforts, which we can achieve through the KyusiPas.)

The Department of Health on Tuesday said that eight cases of the more transmissible Delta variant tested positive after retesting.

The ordinance was also passed following the closure of several bars that allegedly violated health and safety protocols.

“We found out that those bars have KyusiPass at their entrances for display only, but when we tried to contact-trace their customers, their databases were empty,” Belmonte said.

“With the swift passage of this ordinance, we can now do random checks of various establishments and determine if they are really using the app properly,” she added.

Establishments that fail to comply will be fined P3,000 for the first offense and a suspension of franchise or business permit until it has been rectified.

For the second offense, violators will be fined P5,000 while their franchise or business permits will be suspended with the issuance of a temporary closure order.

Meanwhile, a P5,000 fine, a revocation of their franchise or business permit, and a closure order will be issued for the third offense. — Joahna Lei Casilao/BM, GMA News",REAL
19,"Lacson, Sotto tandem to run in Eleksyon 2022, Ping confirms
https://www.gmanetwork.com/news/news/nation/796105/lacson-sotto-tandem-to-run-in-eleksyon-2022-ping-confirms/story/","Lacson, Sotto tandem to run in Eleksyon 2022, Ping confirms
https://www.gmanetwork.com/news/news/nation/796105/lacson-sotto-tandem-to-run-in-eleksyon-2022-ping-confirms/story/

It's a go for the tandem of Senator Panfilo Lacson and Senate President Vicente Sotto in Eleksyon 2022, Lacson confirmed on Tuesday evening.

advertisement
Sotto as early as June said he would ""definitely"" be Lacson's running mate if the three-term senator and former PNP chief would run for president.

""Nabasa na talampakan namin sa Tour of Luzon kaya tuluy-tuloy lulusong na kami,"" Lacson told GMA News.

Lacson and Sotto have gone on a series of consultations with local officials in Luzon over the past days.

Similarly, Lacson has said that it is already “cast in stone” that Sotto would be his running mate should join the race for the presidency.

Lacson and Sotto have gone on a series of consultations with local officials in Luzon over the past few days.

The tandem started their “Luzon consultative tour” in Malolos, Bulacan on July 8, ahead of the upcoming elections.

Sotto said the tour aims to get updates on the status of the local government units, check the COVID-19 situation in various localities, and gather suggestions for the post-COVID-19 recovery plan of the country.

According to the latest Pulse Asia survey, 4% of Filipino said they would vote Lacson for president while 10% of Filipinos said they would vote for Sotto.

Sotto ranked third among the preferred vice-presidential candidates in the upcoming elections, following Manila Mayor Isko Moreno and Davao City Mayor Sara Duterte.  —NB, GMA News",REAL
20,"Philippines’ global internet speed rankings climb further in June
https://www.gmanetwork.com/news/scitech/technology/796041/philippines-global-internet-speed-rankings-climb-further-in-june/story/","Philippines’ global internet speed rankings climb further in June
https://www.gmanetwork.com/news/scitech/technology/796041/philippines-global-internet-speed-rankings-climb-further-in-june/story/

The Philippines rose a few notches in a global ranking of mobile and fixed broadband internet speeds, according to the latest figures released by global speed monitoring firm Speedtest by Ookla.

advertisement
In the June 2021 Ookla Speedtest Global Index report, the country climbed two spots to 75th in terms of mobile internet speed from 77th in May out of 137 countries included in the list.

Ookla figures show that the Philippines’ average mobile internet download speed reached 32.84 megabits per second (Mbps), an increase of 0.86 from the recorded 31.98 Mbps in May.

Mobile upload speed also slightly improved to 8.92 Mbps from 8.74 Mbps in the prior month.

In terms of fixed broadband, the Philippines climbed three spots to 62 from 65th out of 181 countries.

The country’s average fixed broadband download speed stood at 66.55 Mbps, a 6.82 increase from 59.73 Mbps speed recorded in May.

Fixed broadband upload speed, likewise, rose to 66.86 Mbps from 57.40 Mbps in the prior month.

The Ookla Speedtest Global Index considers countries with at least 300 unique user results for mobile or fixed broadband to be ranked in either category.

“The continuous upward trend in PH Internet speeds is a welcome development in our efforts to prepare for full participation in the global digital economy,” Department of Information and Communications Technology (DICT) Secretary Gregorio Honasan II said in a statement.

The DICT chief said the upward trend gained traction after President Rodrigo Duterte issued directives last July 2020 challenging telcos to shape up and called on government agencies to provide assistance to telcos by streamlining the tower permitting process.

Last July 1, 2021, the DICT and the Anti-Red Tape Authority (ARTA) also revised and expanded Joint Memorandum Circular (JMC) No 001, s. 2021 to harmonize the provisions of the policy and Republic Act No. 11494 or the Bayanihan to Recover as One Act.

The DICT said the JMC has been instrumental in reducing procedural delays in securing the necessary permits and documentary requirements in the construction of common towers.

According to ARTA, the policy shortened the timeline to the target period of 16 days compared to the original 214 days. It also brought down permits from 30 to eight and documentary requirements from 86 to 35.

“For the rest of 2021 and in the succeeding years, your DICT shall continue to support the industries for telecommunications and information services to ensure that our Internet speed rankings will continue its upward climb,” Honasan said.—AOL, GMA News",REAL
